user_id,when,isStressed
2,2013-03-10 08:01:5.000,1
2,2013-03-10 08:01:15.000,0
2,2013-03-10 08:01:25.000,1
2,2013-03-10 08:01:35.000,1
2,2013-03-10 08:01:45.000,0
2,2013-03-10 08:01:55.000,1
2,2013-03-10 08:02:5.000,1
2,2013-03-10 08:02:15.000,1
2,2013-03-10 08:02:25.000,1
2,2013-03-10 08:02:35.000,1
2,2013-03-10 08:02:45.000,1
2,2013-03-10 08:02:55.000,1
2,2013-03-10 08:03:5.000,0
2,2013-03-10 08:03:15.000,1
2,2013-03-10 08:03:25.000,1
2,2013-03-10 08:03:35.000,0
2,2013-03-10 08:03:45.000,0
2,2013-03-10 08:03:55.000,1
2,2013-03-10 08:04:5.000,1
2,2013-03-10 08:04:15.000,1
2,2013-03-10 08:04:25.000,1
2,2013-03-10 08:04:35.000,1
2,2013-03-10 08:04:45.000,1
2,2013-03-10 08:04:55.000,1
2,2013-03-10 08:05:5.000,1
2,2013-03-10 08:05:15.000,1
2,2013-03-10 08:05:25.000,1
2,2013-03-10 08:05:35.000,1
2,2013-03-10 08:05:45.000,1
2,2013-03-10 08:05:55.000,1
2,2013-03-10 08:06:5.000,1
2,2013-03-10 08:06:15.000,1
2,2013-03-10 08:06:25.000,1
2,2013-03-10 08:06:35.000,1
2,2013-03-10 08:06:45.000,1
2,2013-03-10 08:06:55.000,1
2,2013-03-10 08:07:5.000,1
2,2013-03-10 08:07:15.000,1
2,2013-03-10 08:07:25.000,1
2,2013-03-10 08:07:35.000,1
2,2013-03-10 08:07:45.000,1
2,2013-03-10 08:07:55.000,1
2,2013-03-10 08:08:5.000,1
2,2013-03-10 08:08:15.000,1
2,2013-03-10 08:08:25.000,1
2,2013-03-10 08:08:35.000,1
2,2013-03-10 08:08:45.000,1
2,2013-03-10 08:08:55.000,1
2,2013-03-10 08:09:5.000,1
2,2013-03-10 08:09:15.000,1
2,2013-03-10 08:09:25.000,1
2,2013-03-10 08:09:35.000,1
2,2013-03-10 08:09:45.000,1
2,2013-03-10 08:09:55.000,1
2,2013-03-10 08:10:5.000,1
2,2013-03-10 08:10:15.000,1
2,2013-03-10 08:10:25.000,1
2,2013-03-10 08:10:35.000,1
2,2013-03-10 08:10:45.000,1
2,2013-03-10 08:10:55.000,1
2,2013-03-10 08:11:5.000,1
2,2013-03-10 08:11:15.000,1
2,2013-03-10 08:11:25.000,1
2,2013-03-10 08:11:35.000,1
2,2013-03-10 08:11:45.000,1
2,2013-03-10 08:11:55.000,1
2,2013-03-10 08:12:5.000,1
2,2013-03-10 08:12:15.000,1
2,2013-03-10 08:12:25.000,1
2,2013-03-10 08:12:35.000,1
2,2013-03-10 08:12:45.000,1
2,2013-03-10 08:12:55.000,1
2,2013-03-10 08:13:5.000,1
2,2013-03-10 08:13:15.000,1
2,2013-03-10 08:13:25.000,1
2,2013-03-10 08:13:35.000,1
2,2013-03-10 08:13:45.000,1
2,2013-03-10 08:13:55.000,1
2,2013-03-10 08:14:5.000,1
2,2013-03-10 08:14:15.000,1
2,2013-03-10 08:14:25.000,1
2,2013-03-10 08:14:35.000,1
2,2013-03-10 08:14:45.000,0
2,2013-03-10 08:14:55.000,1
2,2013-03-10 08:15:5.000,1
2,2013-03-10 08:15:15.000,1
2,2013-03-10 08:15:25.000,1
2,2013-03-10 08:15:35.000,1
2,2013-03-10 08:15:45.000,1
2,2013-03-10 08:15:55.000,0
2,2013-03-10 08:16:5.000,0
2,2013-03-10 08:16:15.000,1
2,2013-03-10 08:16:25.000,1
2,2013-03-10 08:16:35.000,1
2,2013-03-10 08:16:45.000,1
2,2013-03-10 08:16:55.000,1
2,2013-03-10 08:17:5.000,1
2,2013-03-10 08:17:15.000,1
2,2013-03-10 08:17:25.000,1
2,2013-03-10 08:17:35.000,1
2,2013-03-10 08:17:45.000,1
2,2013-03-10 08:17:55.000,1
2,2013-03-10 08:18:5.000,1
2,2013-03-10 08:18:15.000,1
2,2013-03-10 08:18:25.000,1
2,2013-03-10 08:18:35.000,1
2,2013-03-10 08:18:45.000,1
2,2013-03-10 08:18:55.000,1
2,2013-03-10 08:19:5.000,1
2,2013-03-10 08:19:15.000,1
2,2013-03-10 08:19:25.000,1
2,2013-03-10 08:19:35.000,1
2,2013-03-10 08:19:45.000,1
2,2013-03-10 08:19:55.000,1
2,2013-03-10 08:20:5.000,1
2,2013-03-10 08:20:15.000,1
2,2013-03-10 08:20:25.000,1
2,2013-03-10 08:20:35.000,1
2,2013-03-10 08:20:45.000,1
2,2013-03-10 08:20:55.000,1
2,2013-03-10 08:21:5.000,1
2,2013-03-10 08:21:15.000,1
2,2013-03-10 08:21:25.000,1
2,2013-03-10 08:21:35.000,1
2,2013-03-10 08:21:45.000,1
2,2013-03-10 08:21:55.000,1
2,2013-03-10 08:22:5.000,1
2,2013-03-10 08:22:15.000,1
2,2013-03-10 08:22:25.000,1
2,2013-03-10 08:22:35.000,1
2,2013-03-10 08:22:45.000,1
2,2013-03-10 08:22:55.000,1
2,2013-03-10 08:23:5.000,1
2,2013-03-10 08:23:15.000,1
2,2013-03-10 08:23:25.000,1
2,2013-03-10 08:23:35.000,1
2,2013-03-10 08:23:45.000,1
2,2013-03-10 08:23:55.000,1
2,2013-03-10 08:24:5.000,1
2,2013-03-10 08:24:15.000,1
2,2013-03-10 08:24:25.000,1
2,2013-03-10 08:24:35.000,1
2,2013-03-10 08:24:45.000,1
2,2013-03-10 08:24:55.000,1
2,2013-03-10 08:25:5.000,1
2,2013-03-10 08:25:15.000,1
2,2013-03-10 08:25:25.000,1
2,2013-03-10 08:25:35.000,1
2,2013-03-10 08:25:45.000,1
2,2013-03-10 08:25:55.000,1
2,2013-03-10 08:26:5.000,1
2,2013-03-10 08:26:15.000,1
2,2013-03-10 08:26:25.000,1
2,2013-03-10 08:26:35.000,1
2,2013-03-10 08:26:45.000,1
2,2013-03-10 08:26:55.000,1
2,2013-03-10 08:27:5.000,1
2,2013-03-10 08:27:15.000,1
2,2013-03-10 08:27:25.000,1
2,2013-03-10 08:27:35.000,1
2,2013-03-10 08:27:45.000,1
2,2013-03-10 08:27:55.000,1
2,2013-03-10 08:28:5.000,1
2,2013-03-10 08:28:15.000,1
2,2013-03-10 08:28:25.000,1
2,2013-03-10 08:28:35.000,1
2,2013-03-10 08:28:45.000,1
2,2013-03-10 08:28:55.000,1
2,2013-03-10 08:29:5.000,1
2,2013-03-10 08:29:15.000,1
2,2013-03-10 08:29:25.000,1
2,2013-03-10 08:29:35.000,1
2,2013-03-10 08:29:45.000,1
2,2013-03-10 08:29:55.000,1
2,2013-03-10 08:30:5.000,1
2,2013-03-10 08:30:15.000,1
2,2013-03-10 08:30:25.000,1
2,2013-03-10 08:30:35.000,1
2,2013-03-10 08:30:45.000,1
2,2013-03-10 08:30:55.000,1
2,2013-03-10 08:31:5.000,1
2,2013-03-10 08:31:15.000,1
2,2013-03-10 08:31:25.000,1
2,2013-03-10 08:31:35.000,1
2,2013-03-10 08:31:45.000,1
2,2013-03-10 08:31:55.000,1
2,2013-03-10 08:32:5.000,1
2,2013-03-10 08:32:15.000,1
2,2013-03-10 08:32:25.000,1
2,2013-03-10 08:32:35.000,1
2,2013-03-10 08:32:45.000,1
2,2013-03-10 08:32:55.000,1
2,2013-03-10 08:33:5.000,1
2,2013-03-10 08:33:15.000,1
2,2013-03-10 08:33:25.000,1
2,2013-03-10 08:33:35.000,1
2,2013-03-10 08:33:45.000,1
2,2013-03-10 08:33:55.000,1
2,2013-03-10 08:34:5.000,1
2,2013-03-10 08:34:15.000,0
2,2013-03-10 08:34:25.000,0
2,2013-03-10 08:34:35.000,1
2,2013-03-10 08:34:45.000,0
2,2013-03-10 08:34:55.000,0
2,2013-03-10 08:35:5.000,0
2,2013-03-10 08:35:15.000,0
2,2013-03-10 08:35:25.000,0
2,2013-03-10 08:35:35.000,0
2,2013-03-10 08:35:45.000,0
2,2013-03-10 08:35:55.000,1
2,2013-03-10 08:36:5.000,1
2,2013-03-10 08:36:15.000,1
2,2013-03-10 08:36:25.000,1
2,2013-03-10 08:36:35.000,1
2,2013-03-10 08:36:45.000,1
2,2013-03-10 08:36:55.000,1
2,2013-03-10 08:37:5.000,1
2,2013-03-10 08:37:15.000,1
2,2013-03-10 08:37:25.000,1
2,2013-03-10 08:37:35.000,1
2,2013-03-10 08:37:45.000,1
2,2013-03-10 08:37:55.000,1
2,2013-03-10 08:38:5.000,1
2,2013-03-10 08:38:15.000,1
2,2013-03-10 08:38:25.000,1
2,2013-03-10 08:38:35.000,1
2,2013-03-10 08:38:45.000,1
2,2013-03-10 08:38:55.000,1
2,2013-03-10 08:39:5.000,1
2,2013-03-10 08:39:15.000,1
2,2013-03-10 08:39:25.000,1
2,2013-03-10 08:39:35.000,1
2,2013-03-10 08:39:45.000,1
2,2013-03-10 08:39:55.000,1
2,2013-03-10 08:40:5.000,1
2,2013-03-10 08:40:15.000,1
2,2013-03-10 08:40:25.000,1
2,2013-03-10 08:40:35.000,1
2,2013-03-10 08:40:45.000,1
2,2013-03-10 08:40:55.000,1
2,2013-03-10 08:41:5.000,1
2,2013-03-10 08:41:15.000,1
2,2013-03-10 08:41:25.000,1
2,2013-03-10 08:41:35.000,1
2,2013-03-10 08:41:45.000,1
2,2013-03-10 08:41:55.000,1
2,2013-03-10 08:42:5.000,1
2,2013-03-10 08:42:15.000,1
2,2013-03-10 08:42:25.000,1
2,2013-03-10 08:42:35.000,1
2,2013-03-10 08:42:45.000,1
2,2013-03-10 08:42:55.000,1
2,2013-03-10 08:43:5.000,1
2,2013-03-10 08:43:15.000,1
2,2013-03-10 08:43:25.000,1
2,2013-03-10 08:43:35.000,1
2,2013-03-10 08:43:45.000,1
2,2013-03-10 08:43:55.000,1
2,2013-03-10 08:44:5.000,1
2,2013-03-10 08:44:15.000,1
2,2013-03-10 08:44:25.000,1
2,2013-03-10 08:44:35.000,1
2,2013-03-10 08:44:45.000,1
2,2013-03-10 08:44:55.000,1
2,2013-03-10 08:45:5.000,1
2,2013-03-10 08:45:15.000,1
2,2013-03-10 08:45:25.000,1
2,2013-03-10 08:45:35.000,1
2,2013-03-10 08:45:45.000,1
2,2013-03-10 08:45:55.000,1
2,2013-03-10 08:46:5.000,1
2,2013-03-10 08:46:15.000,1
2,2013-03-10 08:46:25.000,1
2,2013-03-10 08:46:35.000,1
2,2013-03-10 08:46:45.000,1
2,2013-03-10 08:46:55.000,1
2,2013-03-10 08:47:5.000,1
2,2013-03-10 08:47:15.000,1
2,2013-03-10 08:47:25.000,1
2,2013-03-10 08:47:35.000,1
2,2013-03-10 08:47:45.000,1
2,2013-03-10 08:47:55.000,1
2,2013-03-10 08:48:5.000,1
2,2013-03-10 08:48:15.000,1
2,2013-03-10 08:48:25.000,1
2,2013-03-10 08:48:35.000,1
2,2013-03-10 08:48:45.000,1
2,2013-03-10 08:48:55.000,1
2,2013-03-10 08:49:5.000,1
2,2013-03-10 08:49:15.000,1
2,2013-03-10 08:49:25.000,1
2,2013-03-10 08:49:35.000,1
2,2013-03-10 08:49:45.000,1
2,2013-03-10 08:49:55.000,1
2,2013-03-10 08:50:5.000,1
2,2013-03-10 08:50:15.000,1
2,2013-03-10 08:50:25.000,1
2,2013-03-10 08:50:35.000,1
2,2013-03-10 08:50:45.000,1
2,2013-03-10 08:50:55.000,1
2,2013-03-10 08:51:5.000,1
2,2013-03-10 08:51:15.000,1
2,2013-03-10 08:51:25.000,1
2,2013-03-10 08:51:35.000,1
2,2013-03-10 08:51:45.000,1
2,2013-03-10 08:51:55.000,1
2,2013-03-10 08:52:5.000,1
2,2013-03-10 08:52:15.000,1
2,2013-03-10 08:52:25.000,1
2,2013-03-10 08:52:35.000,1
2,2013-03-10 08:52:45.000,1
2,2013-03-10 08:52:55.000,1
2,2013-03-10 08:53:5.000,1
2,2013-03-10 08:53:15.000,1
2,2013-03-10 08:53:25.000,1
2,2013-03-10 08:53:35.000,1
2,2013-03-10 08:53:45.000,1
2,2013-03-10 08:53:55.000,1
2,2013-03-10 08:54:5.000,1
2,2013-03-10 08:54:15.000,1
2,2013-03-10 08:54:25.000,1
2,2013-03-10 08:54:35.000,1
2,2013-03-10 08:54:45.000,1
2,2013-03-10 08:54:55.000,1
2,2013-03-10 08:55:5.000,1
2,2013-03-10 08:55:15.000,1
2,2013-03-10 08:55:25.000,1
2,2013-03-10 08:55:35.000,1
2,2013-03-10 08:55:45.000,1
2,2013-03-10 08:55:55.000,1
2,2013-03-10 08:56:5.000,1
2,2013-03-10 08:56:15.000,1
2,2013-03-10 08:56:25.000,1
2,2013-03-10 08:56:35.000,1
2,2013-03-10 08:56:45.000,1
2,2013-03-10 08:56:55.000,1
2,2013-03-10 08:57:5.000,1
2,2013-03-10 08:57:15.000,1
2,2013-03-10 08:57:25.000,1
2,2013-03-10 08:57:35.000,1
2,2013-03-10 08:57:45.000,1
2,2013-03-10 08:57:55.000,1
2,2013-03-10 08:58:5.000,1
2,2013-03-10 08:58:15.000,1
2,2013-03-10 08:58:25.000,1
2,2013-03-10 08:58:35.000,1
2,2013-03-10 08:58:45.000,1
2,2013-03-10 08:58:55.000,1
2,2013-03-10 08:59:5.000,1
2,2013-03-10 08:59:15.000,1
2,2013-03-10 08:59:25.000,1
2,2013-03-10 08:59:35.000,1
2,2013-03-10 08:59:45.000,1
2,2013-03-10 08:59:55.000,1
2,2013-03-10 09:00:5.000,1
2,2013-03-10 09:00:15.000,1
2,2013-03-10 09:00:25.000,0
2,2013-03-10 09:00:35.000,1
2,2013-03-10 09:00:45.000,1
2,2013-03-10 09:00:55.000,0
2,2013-03-10 09:01:5.000,1
2,2013-03-10 09:01:15.000,1
2,2013-03-10 09:01:25.000,1
2,2013-03-10 09:01:35.000,1
2,2013-03-10 09:01:45.000,0
2,2013-03-10 09:01:55.000,0
2,2013-03-10 09:02:5.000,1
2,2013-03-10 09:02:15.000,1
2,2013-03-10 09:02:25.000,1
2,2013-03-10 09:02:35.000,1
2,2013-03-10 09:02:45.000,1
2,2013-03-10 09:02:55.000,1
2,2013-03-10 09:03:5.000,1
2,2013-03-10 09:03:15.000,1
2,2013-03-10 09:03:25.000,1
2,2013-03-10 09:03:35.000,1
2,2013-03-10 09:03:45.000,1
2,2013-03-10 09:03:55.000,1
2,2013-03-10 09:04:5.000,1
2,2013-03-10 09:04:15.000,1
2,2013-03-10 09:04:25.000,1
2,2013-03-10 09:04:35.000,1
2,2013-03-10 09:04:45.000,1
2,2013-03-10 09:04:55.000,1
2,2013-03-10 09:05:5.000,1
2,2013-03-10 09:05:15.000,1
2,2013-03-10 09:05:25.000,1
2,2013-03-10 09:05:35.000,1
2,2013-03-10 09:05:45.000,1
2,2013-03-10 09:05:55.000,1
2,2013-03-10 09:06:5.000,1
2,2013-03-10 09:06:15.000,1
2,2013-03-10 09:06:25.000,1
2,2013-03-10 09:06:35.000,1
2,2013-03-10 09:06:45.000,1
2,2013-03-10 09:06:55.000,1
2,2013-03-10 09:07:5.000,1
2,2013-03-10 09:07:15.000,1
2,2013-03-10 09:07:25.000,1
2,2013-03-10 09:07:35.000,1
2,2013-03-10 09:07:45.000,1
2,2013-03-10 09:07:55.000,1
2,2013-03-10 09:08:5.000,1
2,2013-03-10 09:08:15.000,1
2,2013-03-10 09:08:25.000,1
2,2013-03-10 09:08:35.000,1
2,2013-03-10 09:08:45.000,1
2,2013-03-10 09:08:55.000,1
2,2013-03-10 09:09:5.000,1
2,2013-03-10 09:09:15.000,1
2,2013-03-10 09:09:25.000,1
2,2013-03-10 09:09:35.000,1
2,2013-03-10 09:09:45.000,1
2,2013-03-10 09:09:55.000,1
2,2013-03-10 09:10:5.000,1
2,2013-03-10 09:10:15.000,1
2,2013-03-10 09:10:25.000,1
2,2013-03-10 09:10:35.000,1
2,2013-03-10 09:10:45.000,1
2,2013-03-10 09:10:55.000,1
2,2013-03-10 09:11:5.000,1
2,2013-03-10 09:11:15.000,1
2,2013-03-10 09:11:25.000,1
2,2013-03-10 09:11:35.000,1
2,2013-03-10 09:11:45.000,1
2,2013-03-10 09:11:55.000,1
2,2013-03-10 09:12:5.000,1
2,2013-03-10 09:12:15.000,1
2,2013-03-10 09:12:25.000,1
2,2013-03-10 09:12:35.000,1
2,2013-03-10 09:12:45.000,1
2,2013-03-10 09:12:55.000,1
2,2013-03-10 09:13:5.000,1
2,2013-03-10 09:13:15.000,1
2,2013-03-10 09:13:25.000,1
2,2013-03-10 09:13:35.000,1
2,2013-03-10 09:13:45.000,1
2,2013-03-10 09:13:55.000,1
2,2013-03-10 09:14:5.000,1
2,2013-03-10 09:14:15.000,1
2,2013-03-10 09:14:25.000,1
2,2013-03-10 09:14:35.000,1
2,2013-03-10 09:14:45.000,1
2,2013-03-10 09:14:55.000,1
2,2013-03-10 09:15:5.000,1
2,2013-03-10 09:15:15.000,1
2,2013-03-10 09:15:25.000,1
2,2013-03-10 09:15:35.000,1
2,2013-03-10 09:15:45.000,1
2,2013-03-10 09:15:55.000,1
2,2013-03-10 09:16:5.000,1
2,2013-03-10 09:16:15.000,1
2,2013-03-10 09:16:25.000,1
2,2013-03-10 09:16:35.000,1
2,2013-03-10 09:16:45.000,1
2,2013-03-10 09:16:55.000,1
2,2013-03-10 09:17:5.000,1
2,2013-03-10 09:17:15.000,1
2,2013-03-10 09:17:25.000,1
2,2013-03-10 09:17:35.000,1
2,2013-03-10 09:17:45.000,1
2,2013-03-10 09:17:55.000,1
2,2013-03-10 09:18:5.000,1
2,2013-03-10 09:18:15.000,1
2,2013-03-10 09:18:25.000,1
2,2013-03-10 09:18:35.000,1
2,2013-03-10 09:18:45.000,1
2,2013-03-10 09:18:55.000,1
2,2013-03-10 09:19:5.000,1
2,2013-03-10 09:19:15.000,1
2,2013-03-10 09:19:25.000,1
2,2013-03-10 09:19:35.000,1
2,2013-03-10 09:19:45.000,1
2,2013-03-10 09:19:55.000,1
2,2013-03-10 09:20:5.000,1
2,2013-03-10 09:20:15.000,1
2,2013-03-10 09:20:25.000,1
2,2013-03-10 09:20:35.000,1
2,2013-03-10 09:20:45.000,1
2,2013-03-10 09:20:55.000,1
2,2013-03-10 09:21:5.000,1
2,2013-03-10 09:21:15.000,1
2,2013-03-10 09:21:25.000,1
2,2013-03-10 09:21:35.000,1
2,2013-03-10 09:21:45.000,1
2,2013-03-10 09:21:55.000,1
2,2013-03-10 09:22:5.000,1
2,2013-03-10 09:22:15.000,1
2,2013-03-10 09:22:25.000,1
2,2013-03-10 09:22:35.000,1
2,2013-03-10 09:22:45.000,1
2,2013-03-10 09:22:55.000,1
2,2013-03-10 09:23:5.000,1
2,2013-03-10 09:23:15.000,1
2,2013-03-10 09:23:25.000,1
2,2013-03-10 09:23:35.000,1
2,2013-03-10 09:23:45.000,1
2,2013-03-10 09:23:55.000,1
2,2013-03-10 09:24:5.000,1
2,2013-03-10 09:24:15.000,1
2,2013-03-10 09:24:25.000,1
2,2013-03-10 09:24:35.000,1
2,2013-03-10 09:24:45.000,1
2,2013-03-10 09:24:55.000,1
2,2013-03-10 09:25:5.000,1
2,2013-03-10 09:25:15.000,1
2,2013-03-10 09:25:25.000,1
2,2013-03-10 09:25:35.000,1
2,2013-03-10 09:25:45.000,1
2,2013-03-10 09:25:55.000,1
2,2013-03-10 09:26:5.000,1
2,2013-03-10 09:26:15.000,1
2,2013-03-10 09:26:25.000,1
2,2013-03-10 09:26:35.000,1
2,2013-03-10 09:26:45.000,1
2,2013-03-10 09:26:55.000,1
2,2013-03-10 09:27:5.000,1
2,2013-03-10 09:27:15.000,1
2,2013-03-10 09:27:25.000,1
2,2013-03-10 09:27:35.000,1
2,2013-03-10 09:27:45.000,1
2,2013-03-10 09:27:55.000,1
2,2013-03-10 09:28:5.000,1
2,2013-03-10 09:28:15.000,1
2,2013-03-10 09:28:25.000,1
2,2013-03-10 09:28:35.000,1
2,2013-03-10 09:28:45.000,1
2,2013-03-10 09:28:55.000,1
2,2013-03-10 09:29:5.000,1
2,2013-03-10 09:29:15.000,1
2,2013-03-10 09:29:25.000,1
2,2013-03-10 09:29:35.000,1
2,2013-03-10 09:29:45.000,1
2,2013-03-10 09:29:55.000,1
2,2013-03-10 09:30:5.000,1
2,2013-03-10 09:30:15.000,1
2,2013-03-10 09:30:25.000,1
2,2013-03-10 09:30:35.000,1
2,2013-03-10 09:30:45.000,1
2,2013-03-10 09:30:55.000,1
2,2013-03-10 09:31:5.000,1
2,2013-03-10 09:31:15.000,1
2,2013-03-10 09:31:25.000,1
2,2013-03-10 09:31:35.000,1
2,2013-03-10 09:31:45.000,1
2,2013-03-10 09:31:55.000,1
2,2013-03-10 09:32:5.000,1
2,2013-03-10 09:32:15.000,1
2,2013-03-10 09:32:25.000,1
2,2013-03-10 09:32:35.000,1
2,2013-03-10 09:32:45.000,1
2,2013-03-10 09:32:55.000,1
2,2013-03-10 09:33:5.000,1
2,2013-03-10 09:33:15.000,1
2,2013-03-10 09:33:25.000,1
2,2013-03-10 09:33:35.000,1
2,2013-03-10 09:33:45.000,1
2,2013-03-10 09:33:55.000,1
2,2013-03-10 09:34:5.000,1
2,2013-03-10 09:34:15.000,1
2,2013-03-10 09:34:25.000,1
2,2013-03-10 09:34:35.000,1
2,2013-03-10 09:34:45.000,1
2,2013-03-10 09:34:55.000,1
2,2013-03-10 09:35:5.000,1
2,2013-03-10 09:35:15.000,1
2,2013-03-10 09:35:25.000,1
2,2013-03-10 09:35:35.000,1
2,2013-03-10 09:35:45.000,1
2,2013-03-10 09:35:55.000,1
2,2013-03-10 09:36:5.000,1
2,2013-03-10 09:36:15.000,1
2,2013-03-10 09:36:25.000,1
2,2013-03-10 09:36:35.000,1
2,2013-03-10 09:36:45.000,1
2,2013-03-10 09:36:55.000,1
2,2013-03-10 09:37:5.000,1
2,2013-03-10 09:37:15.000,1
2,2013-03-10 09:37:25.000,1
2,2013-03-10 09:37:35.000,1
2,2013-03-10 09:37:45.000,1
2,2013-03-10 09:37:55.000,1
2,2013-03-10 09:38:5.000,1
